,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,label
2369,37,4,758700,6,5,2,6,0,4,1,0.03781037810378104,0.0,50,26, <=50K
2370,36,7,166606,11,9,2,11,0,4,1,0.0,0.0,40,39, <=50K
2373,57,4,205708,15,10,2,3,0,4,1,0.0,0.0,40,31, <=50K
2374,55,4,67450,10,16,4,10,1,4,1,0.0,0.0,40,9, <=50K
2375,20,4,242077,11,9,0,12,1,2,0,0.0,0.0,40,39, <=50K
2376,43,4,129573,11,9,4,12,1,2,0,0.0,0.0,44,39, <=50K
2377,54,4,181132,11,9,2,7,0,4,1,0.0,0.0,40,9, >50K
2378,25,4,212302,15,10,5,1,4,4,0,0.0,0.0,40,39, <=50K
2379,42,4,83411,15,10,0,4,1,4,1,0.0,0.3232323232323232,40,39, <=50K
2381,17,4,317681,1,7,4,3,3,4,1,0.0,0.0,10,39, <=50K
2383,63,4,30602,5,4,3,8,4,0,0,0.0,0.0,40,39, <=50K
2384,19,4,172893,15,10,4,4,3,4,0,0.0,0.0,30,39, <=50K
2385,56,5,211804,9,13,2,12,0,4,1,0.15024150241502415,0.0,50,39, >50K
2386,33,6,312055,9,13,2,12,0,4,1,0.0,0.0,45,39, >50K
2387,37,4,65390,9,13,2,5,0,4,1,0.0,0.0,50,39, <=50K
2388,27,4,200500,5,4,2,14,0,4,1,0.0,0.0,45,39, <=50K
2389,36,2,241962,9,13,2,1,0,4,1,0.0,0.0,40,39, <=50K
2390,30,5,78530,11,9,2,4,0,4,1,0.0,0.0,65,2, >50K
2391,22,4,189950,9,13,4,10,1,4,1,0.0,0.0,55,39, <=50K
2392,35,4,111387,15,10,2,6,0,4,1,0.0,0.3624885215794307,40,39, <=50K
2393,20,4,241951,11,9,4,6,1,4,1,0.0,0.0,45,39, <=50K
2394,18,4,343059,15,10,4,12,3,4,0,0.0,0.0,40,39, <=50K
2395,25,4,302465,2,8,4,7,1,4,1,0.0,0.39967860422405876,40,39, <=50K
2396,53,4,156843,12,14,4,10,1,4,0,0.0,0.3590449954086318,54,39, >50K
2398,19,4,55284,11,9,4,12,3,4,0,0.0,0.0,35,39, <=50K
2399,34,4,509364,11,9,0,7,1,4,1,0.0,0.0,30,39, <=50K
2400,32,7,117927,15,10,4,1,1,2,0,0.0,0.0,40,39, <=50K
2401,20,4,137651,15,10,4,7,3,0,1,0.0,0.0,40,39, <=50K
2402,70,4,131060,5,4,2,8,0,4,1,0.0,0.0,25,39, <=50K
2403,57,4,346963,9,13,2,4,0,4,1,0.0,0.0,40,39, >50K
2404,54,4,183611,15,10,2,12,0,4,1,0.03137031370313703,0.0,50,39, <=50K
2405,34,4,134737,8,11,2,7,0,4,1,0.0,0.0,40,39, <=50K
2406,48,4,36503,15,10,2,4,0,4,1,0.0,0.0,40,39, >50K
2407,42,4,250121,1,7,2,8,5,4,0,0.0,0.0,40,39, <=50K
2408,45,4,330535,11,9,4,1,1,4,1,0.033250332503325035,0.0,40,39, <=50K
2409,27,4,387776,15,10,4,8,3,4,1,0.0,0.0,40,39, <=50K
2410,51,4,41474,0,6,2,8,0,4,1,0.0,0.0,40,26, <=50K
2411,36,2,318972,15,10,0,1,4,4,0,0.0,0.0,65,39, <=50K
2412,33,4,86143,15,10,4,4,3,1,1,0.0,0.0,40,30, <=50K
2413,50,4,181139,15,10,4,5,1,4,1,0.0,0.0,40,39, <=50K
2414,44,4,326232,9,13,0,4,4,4,1,0.0,0.5847107438016529,50,39, >50K
2415,39,2,153976,12,14,2,10,0,4,1,0.0,0.0,40,39, >50K
2416,55,6,59469,6,5,2,5,0,4,1,0.0,0.0,25,39, <=50K
2417,24,4,127139,15,10,4,1,3,4,0,0.0,0.0,40,39, <=50K
2418,35,4,136343,11,9,4,12,1,4,1,0.0,0.0,40,39, <=50K
2419,32,6,350624,2,8,2,3,0,4,1,0.0,0.0,40,39, <=50K
2421,68,4,166149,11,9,6,1,1,4,0,0.0,0.5064279155188246,30,39, <=50K
2422,29,4,121523,1,7,2,14,0,4,1,0.0,0.0,60,39, <=50K
2423,24,6,267396,9,13,4,12,1,4,1,0.0,0.0,40,39, <=50K
2424,61,4,83045,6,5,2,7,0,4,1,0.0,0.0,40,39, <=50K
2425,34,4,160449,11,9,2,7,0,4,1,0.0,0.0,44,39, >50K
2426,55,5,124137,14,15,2,10,0,4,1,0.0,0.5544077134986226,35,12, >50K
2428,41,4,154194,11,9,4,12,3,4,0,0.0,0.0,40,39, <=50K
2429,36,6,295127,11,9,2,5,0,4,1,0.0,0.0,84,39, <=50K
2430,60,4,240521,11,9,2,3,0,4,1,0.07298072980729807,0.0,40,39, >50K
2431,61,6,244087,11,9,2,3,0,4,1,0.0,0.0,52,39, >50K
2432,35,4,356250,14,15,2,12,0,1,1,0.0,0.0,35,3, <=50K
2433,42,7,293791,9,13,2,4,0,4,1,0.0,0.0,50,39, >50K
2434,26,4,44308,9,13,4,13,1,4,1,0.0,0.0,40,39, <=50K
2435,44,2,210527,15,10,4,8,4,2,0,0.0,0.0,40,39, <=50K
2436,31,7,151763,12,14,4,1,1,4,1,0.0,0.0,25,39, <=50K
2437,39,7,267581,11,9,4,8,1,2,1,0.0,0.0,40,39, <=50K
2438,20,4,100188,15,10,4,13,3,4,0,0.0,0.0,24,39, <=50K
2439,32,5,111746,15,10,2,3,0,4,1,0.0,0.0,40,39, <=50K
2440,32,6,171091,11,9,2,12,0,4,1,0.0,0.0,40,39, <=50K
2441,61,4,355645,6,5,2,7,0,2,1,0.0,0.0,20,38, <=50K
2442,54,2,137678,15,10,0,1,4,4,0,0.0,0.0,40,39, <=50K
2443,23,4,70894,7,12,4,3,2,4,1,0.0,0.0,40,39, <=50K
2444,19,4,171306,11,9,4,12,3,4,1,0.0,0.0,3,39, <=50K
2445,31,4,100997,15,10,2,10,0,0,1,0.0,0.0,40,39, <=50K
2446,35,4,63921,4,3,2,6,0,4,1,0.0,0.0,40,26, <=50K
2447,29,4,32897,11,9,0,8,1,4,0,0.0,0.0,25,39, <=50K
2448,29,2,251854,11,9,4,11,1,2,0,0.0,0.0,40,39, <=50K
2449,25,4,345121,0,6,5,8,3,4,0,0.0,0.0,25,39, <=50K
2450,46,4,86220,9,13,0,12,1,4,0,0.0,0.0,40,39, <=50K
2451,35,4,172845,8,11,4,8,4,4,0,0.0,0.0,30,39, <=50K
2452,20,4,171398,0,6,4,12,1,3,1,0.0,0.0,40,39, <=50K
2453,24,6,174391,11,9,2,1,5,4,0,0.0,0.0,40,39, <=50K
2454,48,4,207058,11,9,0,1,4,4,0,0.0,0.0,37,39, <=50K
2455,37,4,291251,11,9,0,7,1,4,0,0.0,0.0,40,39, <=50K
2456,60,6,224377,11,9,2,12,0,4,1,0.0,0.0,40,39, <=50K
2457,39,4,105813,11,9,2,3,0,4,1,0.0,0.0,40,39, <=50K
2458,29,2,180916,15,10,5,1,4,4,0,0.0,0.0,38,39, <=50K
2459,31,6,122749,8,11,0,3,3,4,1,0.0,0.0,20,39, <=50K
2460,38,4,31069,8,11,2,3,0,4,1,0.04386043860438604,0.0,40,39, >50K
2461,26,6,284343,7,12,4,3,1,4,1,0.0,0.0,40,39, <=50K
2462,64,4,319371,9,13,2,4,0,4,1,0.15024150241502415,0.0,40,39, >50K
2463,46,4,174224,8,11,0,11,1,2,1,0.0,0.0,40,39, <=50K
2465,39,4,127772,11,9,2,12,0,4,1,0.03103031030310303,0.0,44,39, >50K
2466,48,4,80651,11,9,0,7,1,4,0,0.0,0.0,55,39, <=50K
2467,46,4,62793,11,9,0,12,2,4,0,0.0,0.0,40,39, <=50K
2468,42,4,191712,9,13,0,12,1,4,1,0.0,0.36501377410468316,40,39, <=50K
2469,39,6,237532,11,9,2,12,5,2,0,0.0,0.0,54,6, >50K
2470,50,1,20179,12,14,2,13,0,4,1,0.0,0.0,40,39, >50K
2471,24,4,311376,9,13,4,10,1,4,0,0.0,0.0,40,39, <=50K
2472,30,4,432565,8,11,2,13,2,4,0,0.0,0.0,40,2, >50K
2473,39,5,329980,9,13,2,12,0,4,1,0.0,0.5544077134986226,60,39, >50K
2474,29,6,125190,11,9,2,3,0,4,1,0.0,0.0,40,39, <=50K
2475,23,4,342946,1,7,4,14,3,4,0,0.0,0.0,38,39, <=50K
2477,32,4,123429,0,6,5,3,1,4,1,0.0,0.0,40,39, <=50K
2478,69,5,69209,9,13,2,7,0,4,1,0.03818038180381804,0.0,30,39, <=50K
2479,55,4,66356,11,9,5,6,4,4,1,0.0,0.0,40,39, <=50K
2480,41,4,195897,15,10,2,12,0,4,1,0.0,0.0,50,39, <=50K
2481,44,5,153132,9,13,2,4,0,4,1,0.07688076880768807,0.0,52,39, >50K
2482,18,4,230875,1,7,4,1,1,4,1,0.0,0.0,40,39, <=50K
2483,74,6,92298,9,13,2,4,0,4,1,0.0,0.0,10,39, <=50K
2484,40,4,185145,10,16,2,10,0,4,1,0.0,0.0,40,39, >50K
2485,27,4,297296,11,9,2,3,0,4,1,0.0,0.0,40,39, <=50K
2487,55,4,145214,11,9,0,1,1,4,0,0.0,0.0,40,39, <=50K
2488,52,6,242341,5,4,2,3,0,0,1,0.0,0.0,40,39, <=50K
2489,54,4,240542,15,10,0,12,4,4,0,0.0,0.0,48,39, <=50K
2490,36,4,104772,11,9,0,3,4,4,1,0.0,0.0,48,39, <=50K
2492,26,4,181666,11,9,4,6,3,4,0,0.0,0.0,40,39, <=50K
2493,18,4,415520,1,7,4,3,3,4,1,0.0,0.0,20,39, <=50K
2494,38,4,258761,11,9,0,4,1,4,1,0.0,0.0,50,39, <=50K
2495,50,4,88842,9,13,2,14,0,4,1,0.07298072980729807,0.0,40,39, >50K
2497,32,4,158438,15,10,2,4,0,4,1,0.0,0.0,60,39, >50K
2498,57,4,206206,9,13,2,12,0,4,1,0.0,0.0,40,39, >50K
2499,20,4,51816,11,9,4,11,3,2,1,0.0,0.0,40,39, <=50K
2500,27,4,253814,15,10,4,1,1,4,0,0.0,0.0,40,39, <=50K
2501,31,6,161745,9,13,3,4,1,4,1,0.0,0.45454545454545453,60,39, <=50K
2502,60,4,162947,4,3,0,7,1,4,0,0.0,0.0,40,33, <=50K
2503,52,4,163027,11,9,0,3,4,4,0,0.0,0.0,50,39, <=50K
2504,61,4,146788,5,4,2,14,0,4,1,0.0,0.0,40,39, <=50K
2505,57,6,73309,11,9,6,3,1,4,1,0.0,0.0,55,39, >50K
2507,59,6,104216,14,15,2,12,0,4,1,0.0,0.0,25,39, <=50K
2508,34,6,345705,11,9,4,3,1,4,1,0.0,0.0,45,39, >50K
2509,31,4,133770,7,12,2,3,1,1,1,0.0,0.0,50,39, >50K
2510,42,4,209392,11,9,0,11,1,2,1,0.0,0.0,35,39, <=50K
2511,70,4,262345,15,10,4,1,1,4,0,0.0,0.0,6,39, <=50K
2514,29,4,490332,15,10,2,14,0,4,1,0.0,0.0,45,39, >50K
2515,27,4,211570,1,7,4,6,2,2,1,0.0,0.0,40,39, <=50K
2516,25,4,374918,2,8,2,8,5,4,0,0.0,0.0,40,39, <=50K
2517,51,4,106728,9,13,2,4,0,4,1,0.051780517805178054,0.0,60,39, >50K
2519,35,4,174597,9,13,2,3,0,4,1,0.0,0.0,40,39, <=50K
2520,36,6,233533,15,10,2,3,0,4,1,0.0,0.0,60,39, >50K
2522,46,4,133169,8,11,2,3,0,4,1,0.0,0.0,40,39, <=50K
2523,52,4,198824,8,11,5,8,4,4,0,0.0,0.0,35,39, <=50K
2524,65,4,174056,5,4,2,7,0,4,1,0.0,0.0,40,39, <=50K
2525,43,4,188696,8,11,0,7,1,4,1,0.0,0.0,40,39, <=50K
2526,41,2,90692,11,9,0,10,4,1,0,0.0,0.0,40,39, <=50K
2527,34,4,271933,9,13,4,4,2,4,0,0.0,0.39967860422405876,45,39, <=50K
2528,47,6,102359,9,13,2,4,0,4,1,0.0,0.0,30,39, <=50K
2529,49,1,213668,12,14,4,4,1,4,1,0.0,0.0,56,39, >50K
2530,21,4,294789,15,10,4,8,1,4,0,0.0,0.0,25,39, <=50K
2531,20,4,157599,15,10,4,8,1,4,0,0.0,0.0,25,39, <=50K
2532,18,2,134935,2,8,4,11,3,4,1,0.0,0.0,40,39, <=50K
2533,27,4,466224,15,10,4,12,1,2,1,0.0,0.0,40,39, <=50K
2534,34,6,111985,11,9,2,3,0,4,1,0.0,0.0,50,39, <=50K
2535,38,4,264627,15,10,0,1,4,4,0,0.0,0.0,40,39, <=50K
2536,24,4,213427,11,9,4,1,1,4,1,0.0,0.0,40,39, <=50K
2537,34,4,279015,15,10,4,12,1,4,1,0.0,0.0,65,39, <=50K
2538,47,4,165937,11,9,2,7,0,4,1,0.0,0.0,50,39, >50K
2539,27,1,188343,11,9,5,4,4,2,0,0.0,0.0,40,39, <=50K
2540,63,4,158609,8,11,6,1,4,4,0,0.0,0.0,8,39, <=50K
2541,34,4,193036,15,10,2,1,0,2,1,0.0,0.0,40,39, >50K
2542,25,4,198632,15,10,3,12,1,4,1,0.0,0.0,50,39, <=50K
2543,54,4,175912,11,9,6,7,4,4,1,0.00914009140091401,0.0,40,39, <=50K
2545,35,4,101387,11,9,0,12,1,4,0,0.0,0.0,50,39, <=50K
2546,24,4,60783,15,10,2,14,0,4,1,0.0,0.0,70,39, >50K
2547,26,4,183224,15,10,4,1,3,1,0,0.0,0.0,35,39, <=50K
2548,59,2,100776,8,11,0,1,1,4,0,0.0,0.0,40,39, <=50K
2550,20,4,174063,15,10,4,8,3,4,0,0.0,0.0,40,39, <=50K
2551,41,4,306495,11,9,2,5,0,4,1,0.0,0.0,40,39, <=50K
2552,51,4,249741,15,10,2,12,0,4,1,0.0,0.0,40,39, <=50K
2553,27,4,93021,11,9,4,1,4,3,0,0.0,0.0,40,39, <=50K
2554,36,4,49626,11,9,2,4,0,4,1,0.0,0.0,40,39, <=50K
2555,25,4,63062,15,10,4,5,3,4,1,0.0,0.0,60,39, <=50K
2556,55,4,320835,9,13,2,12,0,4,1,0.0,0.0,50,39, >50K
2557,22,2,123727,15,10,4,10,1,4,0,0.0,0.0,21,39, <=50K
2558,58,7,110517,10,16,2,10,0,1,1,0.04064040640406404,0.0,40,19, <=50K
2559,43,4,149670,15,10,2,1,5,4,0,0.04064040640406404,0.0,15,39, <=50K
2560,39,4,172425,8,11,2,1,5,4,0,0.0,0.0,20,39, >50K
2561,40,4,216116,6,5,4,7,4,2,0,0.0,0.0,40,14, <=50K
2562,46,4,174209,11,9,0,4,1,4,1,0.0,0.0,45,39, <=50K
2563,54,1,175083,11,9,4,1,4,4,0,0.0,0.0,20,39, <=50K
2564,19,4,129059,15,10,4,12,3,2,1,0.0,0.0,30,39, <=50K
2565,24,4,121313,11,9,2,1,0,4,1,0.0,0.0,40,39, <=50K
2567,24,7,166851,12,14,4,10,1,4,1,0.0,0.0,13,39, <=50K
2568,29,6,29616,11,9,4,5,3,4,1,0.0,0.0,65,39, <=50K
2569,56,5,105582,15,10,2,4,0,4,1,0.07688076880768807,0.0,50,39, >50K
2573,56,4,117881,1,7,0,7,1,4,0,0.0,0.0,40,39, <=50K
2574,34,4,203408,9,13,2,10,0,4,1,0.07688076880768807,0.0,50,39, >50K
2575,19,4,446219,0,6,4,12,4,2,0,0.0,0.0,40,39, <=50K
2576,32,5,110331,11,9,2,12,0,4,1,0.0,0.0,65,39, >50K
2577,48,4,207946,11,9,0,1,4,4,0,0.0,0.0,52,39, <=50K
2579,47,4,188330,11,9,2,14,0,4,1,0.0,0.0,25,39, <=50K
2580,52,4,147629,11,9,2,14,0,4,1,0.0,0.0,60,39, >50K
2581,40,4,153799,3,2,3,7,4,4,0,0.0,0.0,40,6, <=50K
2582,28,4,203776,0,6,2,3,0,4,1,0.0,0.0,50,39, <=50K
2583,41,4,168071,9,13,2,4,0,4,1,0.07298072980729807,0.0,50,39, >50K
2584,57,4,348430,3,2,0,3,4,4,1,0.0,0.0,40,32, <=50K
2585,51,4,103407,11,9,0,1,1,4,0,0.0,0.0,40,39, <=50K
2588,33,4,326104,15,10,2,4,0,4,1,0.0,0.0,50,39, >50K
2589,46,4,238162,9,13,2,3,0,4,1,0.0,0.0,45,39, >50K
2590,50,4,221336,11,9,0,1,2,1,0,0.0,0.0,40,30, <=50K
2592,77,6,145329,11,9,4,7,1,4,1,0.004010040100401004,0.0,20,39, <=50K
2593,39,4,315776,12,14,4,4,1,2,1,0.08614086140861409,0.0,52,39, >50K
2595,35,4,325802,7,12,0,6,4,4,0,0.0,0.0,24,39, <=50K
2596,23,4,133985,0,6,4,3,3,2,0,0.0,0.0,40,39, <=50K
2597,37,4,269329,8,11,0,10,1,4,0,0.08614086140861409,0.0,45,39, >50K
2598,41,4,183203,11,9,2,14,0,4,1,0.0,0.0,50,39, >50K
2599,60,4,76127,7,12,2,1,0,4,1,0.0,0.0,35,39, >50K
2600,32,4,195891,9,13,4,1,1,4,1,0.0,0.0,55,39, <=50K
2601,56,1,162137,11,9,2,14,0,0,1,0.0,0.0,40,39, <=50K
2602,45,7,37672,8,11,0,13,4,4,0,0.0,0.0,40,39, <=50K
2603,24,4,161708,11,9,0,4,1,4,0,0.0,0.0,45,39, >50K
2604,18,4,80616,0,6,4,6,3,4,1,0.0,0.0,27,39, <=50K
2605,31,4,209276,11,9,2,8,0,3,1,0.0,0.0,40,39, <=50K
2607,45,4,192835,9,13,2,4,0,4,1,0.0,0.45385674931129477,55,39, >50K
2608,23,4,203240,15,10,4,8,1,4,0,0.0,0.0,40,39, <=50K
2609,45,7,102308,15,10,2,4,0,4,1,0.0,0.0,40,39, <=50K
2610,18,4,40829,1,7,4,12,2,0,0,0.0,0.0,25,39, <=50K
2611,25,4,60726,11,9,2,14,0,2,1,0.0,0.0,30,39, <=50K
2612,31,7,116677,11,9,2,12,0,4,1,0.0,0.0,40,39, <=50K
2613,19,4,57067,11,9,4,7,2,4,1,0.0,0.0,45,39, <=50K
2614,41,4,304906,9,13,2,4,0,4,1,0.0,0.0,40,39, >50K
2615,74,4,101590,14,15,6,1,1,2,0,0.0,0.0,20,39, <=50K
2616,27,4,258102,4,3,4,14,1,4,1,0.0,0.0,40,26, <=50K
2617,23,4,241185,11,9,4,1,1,4,0,0.0,0.0,40,39, <=50K
2618,31,4,124827,8,11,2,12,0,4,1,0.0,0.0,40,39, >50K
2619,40,5,76625,11,9,2,6,0,4,1,0.0,0.0,40,39, <=50K
2620,41,1,263339,11,9,2,14,0,4,1,0.0,0.0,40,39, >50K
2621,25,4,135645,12,14,4,12,1,4,1,0.0,0.0,20,39, <=50K
2622,42,4,245626,11,9,2,3,0,0,1,0.0,0.0,60,39, <=50K
2623,24,4,210781,9,13,4,3,1,4,0,0.0,0.0,40,39, <=50K
2624,42,4,235786,7,12,2,3,0,4,1,0.0,0.0,50,39, >50K
2625,45,6,160167,0,6,2,3,0,4,1,0.0,0.0,70,39, <=50K
2626,52,1,30731,11,9,2,4,0,4,1,0.07298072980729807,0.0,40,39, >50K
2627,34,4,314375,8,11,0,3,1,4,1,0.0,0.0,40,39, <=50K
2628,32,4,81528,11,9,4,6,2,4,1,0.0,0.0,60,39, <=50K
2629,54,4,182854,11,9,2,3,0,4,1,0.0,0.0,45,39, <=50K
2630,42,1,296798,1,7,4,13,1,4,1,0.0,0.3076216712580349,40,39, <=50K
2631,32,4,194426,9,13,2,13,0,4,1,0.15024150241502415,0.0,40,39, >50K
2633,55,5,141807,9,13,2,12,0,4,1,0.0,0.0,60,39, >50K
2635,52,7,71344,12,14,2,10,0,4,1,0.0,0.0,40,39, <=50K
2636,21,7,341410,15,10,4,1,1,4,0,0.0,0.0,15,39, <=50K
2637,33,4,118941,9,13,2,4,5,4,0,0.0,0.0,40,39, >50K
2640,27,6,229125,1,7,2,3,0,4,1,0.0,0.0,40,39, <=50K
2641,42,2,142756,9,13,0,10,1,4,0,0.0,0.0,50,39, <=50K
2642,27,5,243871,15,10,4,1,3,4,0,0.0,0.0,45,39, <=50K
2643,47,4,213140,8,11,2,3,0,4,1,0.07688076880768807,0.0,40,39, >50K
2644,19,4,196857,11,9,4,8,1,4,0,0.0,0.0,40,39, <=50K
2645,46,4,138626,15,10,2,3,0,4,1,0.0,0.0,40,39, <=50K
2646,55,6,161334,11,9,6,8,1,4,0,0.0,0.0,25,27, <=50K
2647,50,4,273536,5,4,2,12,0,3,1,0.0,0.0,49,6, <=50K
2648,32,4,115631,15,10,4,1,1,4,0,0.04101041010410104,0.0,50,39, <=50K
2649,28,4,185957,11,9,2,1,5,4,0,0.0,0.0,40,39, <=50K
2650,23,4,334357,11,9,4,1,3,2,0,0.0,0.0,40,39, <=50K
2651,43,4,96102,12,14,3,4,1,4,1,0.0,0.0,50,39, <=50K
2652,34,4,213226,9,13,2,10,0,4,1,0.0,0.0,40,20, >50K
2653,19,4,115248,15,10,4,1,1,1,1,0.0,0.0,40,40, <=50K
2654,37,4,185061,15,10,2,4,0,1,1,0.0,0.0,55,39, <=50K
2655,27,4,147638,9,13,4,1,2,1,0,0.0,0.0,40,17, <=50K
2656,18,4,280298,11,9,4,12,3,4,0,0.0,0.0,24,39, <=50K
2657,31,4,163516,15,10,6,1,4,4,0,0.0,0.0,40,39, <=50K
2658,49,4,277434,11,9,2,14,0,4,1,0.0,0.0,50,39, <=50K
2659,26,1,206983,14,15,2,10,0,4,1,0.0,0.0,60,4, <=50K
2660,48,4,108993,11,9,2,3,0,4,1,0.0,0.0,45,39, >50K
2661,39,4,288551,11,9,2,3,0,2,1,0.0,0.0,40,39, <=50K
2662,41,4,176069,11,9,5,7,4,4,0,0.0,0.0,40,39, <=50K
2663,48,7,183486,8,11,0,10,4,4,0,0.0,0.0,56,39, >50K
2664,40,4,163215,9,13,0,4,1,4,0,0.1052010520105201,0.0,40,39, >50K
2665,70,4,94692,9,13,2,12,0,4,1,0.0,0.0,70,39, >50K
2666,20,4,118462,11,9,4,6,3,4,1,0.0,0.0,43,39, <=50K
2667,38,4,407068,4,3,2,8,0,4,1,0.0,0.0,75,26, <=50K
2668,37,6,243587,15,10,5,8,3,4,0,0.0,0.0,40,5, <=50K
2669,49,4,23074,15,10,6,4,1,4,0,0.0,0.0,40,39, >50K
2670,51,4,237735,11,9,2,6,0,4,1,0.03103031030310303,0.0,40,39, >50K
2671,43,4,188291,3,2,4,12,3,4,1,0.0,0.0,40,39, <=50K
2672,38,4,284166,14,15,4,10,1,4,1,0.0,0.0,50,39, <=50K
2674,23,4,287681,5,4,4,8,1,4,1,0.0,0.0,25,26, <=50K
2675,34,4,509364,11,9,2,3,0,4,1,0.0,0.0,40,39, <=50K
2677,33,4,91964,15,10,4,1,4,4,1,0.0,0.0,40,39, <=50K
2678,31,4,117526,15,10,4,5,1,4,0,0.0,0.0,45,39, <=50K
2679,64,4,91343,15,10,6,13,4,4,0,0.0,0.0,40,39, <=50K
2680,26,2,336969,9,13,2,10,0,4,1,0.0,0.0,28,8, <=50K
2681,55,4,255364,15,10,2,10,0,4,1,0.0,0.0,40,39, <=50K
2682,61,2,167670,9,13,3,10,1,4,1,0.0,0.0,40,39, <=50K
2683,37,4,211494,11,9,2,13,0,4,1,0.0,0.0,40,39, >50K
2684,78,2,136198,9,13,2,4,0,4,1,0.0,0.0,15,39, <=50K
2685,27,1,409815,15,10,4,1,4,2,0,0.0,0.0,40,39, <=50K
2686,49,4,188823,11,9,0,10,1,4,1,0.0,0.0,42,39, <=50K
2687,55,7,146326,12,14,2,10,0,4,1,0.07688076880768807,0.0,45,39, >50K
2688,42,4,154374,9,13,2,14,0,4,1,0.0,0.0,58,39, <=50K
2690,61,4,197286,6,5,2,3,0,4,1,0.0,0.0,40,39, <=50K
2691,64,6,100722,9,13,2,1,0,4,1,0.0,0.0,5,39, <=50K
2692,46,2,377622,11,9,2,8,0,4,1,0.0,0.0,40,39, <=50K
2693,24,4,145964,9,13,4,4,1,4,1,0.0,0.0,40,39, <=50K
2694,27,4,358636,15,10,2,3,0,4,1,0.028290282902829027,0.0,70,39, <=50K
2695,47,4,155489,11,9,2,14,0,4,1,0.07688076880768807,0.0,55,39, >50K
2696,18,4,57413,15,10,0,8,3,4,1,0.0,0.0,15,39, <=50K
2697,48,4,320421,11,9,2,12,0,4,1,0.0,0.0,50,39, <=50K
2698,50,6,174752,11,9,0,5,1,4,1,0.0,0.0,40,39, <=50K
2699,40,7,229364,12,14,0,10,1,4,0,0.0,0.0,45,39, <=50K
2700,56,6,157486,0,6,0,12,3,4,1,0.0,0.0,40,39, <=50K
2701,34,4,92682,11,9,4,1,1,4,0,0.048650486504865045,0.0,40,39, <=50K
2702,56,1,101338,9,13,2,12,0,4,1,0.0,0.0,40,39, <=50K
2703,18,4,132652,1,7,4,8,3,4,1,0.0,0.0,20,39, <=50K
2704,21,4,34616,15,10,4,8,3,4,0,0.0,0.0,25,39, <=50K
2705,40,4,218903,11,9,0,13,4,4,0,0.0,0.0,40,39, <=50K
2706,27,2,204098,11,9,2,6,2,4,1,0.0,0.0,50,39, <=50K
2707,52,6,64045,14,15,2,10,0,4,1,1.0,0.0,45,39, >50K
2708,46,4,189763,11,9,0,12,1,4,0,0.0,0.0,30,39, <=50K
2709,23,4,26248,11,9,4,1,3,4,0,0.0,0.0,40,39, <=50K
2710,50,4,92079,15,10,2,13,0,4,1,0.0,0.0,45,39, >50K
2711,19,4,280071,15,10,4,7,2,4,1,0.0,0.0,50,39, <=50K
2712,20,4,224059,11,9,4,8,1,4,1,0.0,0.0,40,39, <=50K
2713,39,4,185520,15,10,0,4,1,4,0,0.08614086140861409,0.0,40,39, >50K
2714,24,4,265567,1,7,4,3,3,4,1,0.0,0.0,35,39, <=50K
2715,72,4,106890,8,11,6,1,1,4,0,0.0,0.0,40,39, <=50K
2716,42,7,39586,12,14,2,10,5,4,0,0.0,0.0,20,39, >50K
2718,51,4,209912,9,13,0,4,1,0,1,0.0,0.0,50,39, <=50K
2719,39,4,144169,11,9,2,12,0,4,1,0.0,0.0,50,39, >50K
2720,40,2,50442,15,10,4,1,4,0,0,0.02977029770297703,0.0,35,39, <=50K
2721,34,4,89644,15,10,2,12,0,4,1,0.0,0.0,55,39, >50K
2722,19,4,275889,1,7,4,6,3,4,1,0.0,0.0,40,26, <=50K
2723,26,4,231638,11,9,4,4,3,4,0,0.0,0.0,40,39, <=50K
2724,45,2,224474,9,13,0,10,4,4,0,0.04934049340493405,0.0,50,39, >50K
2725,28,4,355259,12,14,4,10,1,4,0,0.0,0.0,40,39, >50K
2726,30,1,68330,9,13,4,10,1,4,1,0.0,0.0,40,39, >50K
2727,32,4,185410,11,9,4,1,1,4,0,0.0,0.0,40,39, <=50K
2728,19,4,87653,15,10,4,8,3,4,0,0.0,0.0,25,39, <=50K
2729,21,4,286853,11,9,4,8,3,4,1,0.0,0.0,35,39, <=50K
2730,54,4,96710,11,9,2,9,2,2,0,0.0,0.0,20,39, <=50K
2731,62,4,160143,14,15,2,10,0,4,1,0.0,0.0,30,39, >50K
2732,25,4,186925,15,10,4,8,1,4,1,0.025970259702597025,0.0,48,39, <=50K
2733,49,5,109705,15,10,0,4,4,4,0,0.0,0.0,32,39, <=50K
2734,32,4,94235,11,9,2,3,0,4,1,0.0,0.0,40,39, >50K
2736,37,2,297449,11,9,2,11,0,4,1,0.0,0.0,40,39, >50K
2737,58,4,205896,11,9,0,12,2,4,0,0.0,0.0,40,39, <=50K
2738,37,4,93717,15,10,2,1,5,4,0,0.07298072980729807,0.0,45,39, >50K
2739,41,4,194710,11,9,4,4,1,4,0,0.0,0.0,40,39, <=50K
2740,38,4,236391,9,13,2,4,0,4,1,0.07688076880768807,0.0,40,39, >50K
2741,47,7,189123,11,9,2,8,0,4,1,0.0,0.0,40,39, <=50K
